file_name,page_number,prompt_tokens,output_tokens,total_tokens
SQMI_2022.pdf,3,1129,615,1744
SQMI_2022.pdf,4,1129,956,2085
SRIL_2022.pdf,1,1129,1116,2245
SRIL_2022.pdf,2,1129,1010,2139
SRIL_2022.pdf,3,1129,965,2094
SRSN_2022.pdf,1,1129,772,1901
SRSN_2024.pdf,1,1129,852,1981
SSIA_2022.pdf,1,1129,865,1994
SRSN_2023.pdf,1,1129,859,1988
SSTM_2023.pdf,1,1129,1141,2270
SSIA_2024.pdf,1,1129,1740,2869
SSIA_2023.pdf,1,1129,1783,2912
STAR_2023.pdf,1,1129,853,1982
STAR_2024.pdf,1,1129,856,1985
STRK_2023.pdf,1,1129,1000,2129
STRK_2024.pdf,1,1129,1020,2149
STRK_2024.pdf,2,1129,888,2017
SULI_2022.pdf,1,1129,1005,2134
SULI_2022.pdf,2,1129,1221,2350
SUNI_2022.pdf,1,1129,987,2116
STTP_2022.pdf,1,1129,909,2038
STTP_2022.pdf,2,1129,892,2021
SULI_2023.pdf,1,1129,944,2073
SULI_2023.pdf,2,1129,898,2027
SULI_2023.pdf,3,1129,756,1885
SUNI_2023.pdf,1,1129,1036,2165
SUPR_2023.pdf,1,1129,1734,2863
SURE_2022.pdf,1,1129,982,2111
SUPR_2024.pdf,1,1129,1750,2879
SUPR_2022.pdf,1,1129,938,2067
SUPR_2022.pdf,2,1129,871,2000
SURE_2023.pdf,1,1129,985,2114
SURE_2024.pdf,1,1129,986,2115
SWAT_2022.pdf,1,1129,1463,2592
SWAT_2022.pdf,2,1129,1074,2203
SURI_2023.pdf,1,1129,1063,2192
SURI_2023.pdf,2,1129,1183,2312
SURI_2023.pdf,3,1129,1070,2199
SWID_2022.pdf,1,1129,893,2022
SWID_2022.pdf,2,1129,891,2020
SWID_2022.pdf,3,1129,840,1969
SWID_2023.pdf,1,1129,705,1834
SWID_2023.pdf,2,1129,785,1914
SWID_2023.pdf,3,1129,743,1872
TAMU_2022.pdf,1,1129,778,1907
TAMU_2023.pdf,1,1129,780,1909
SWID_2024.pdf,1,1129,680,1809
SWID_2024.pdf,2,1129,645,1774
SWID_2024.pdf,3,1129,694,1823
TALF_2022.pdf,1,1129,936,2065
TALF_2022.pdf,2,1129,831,1960
TARA_2023.pdf,1,1129,814,1943
TAYS_2024.pdf,1,1129,973,2102
TAXI_2023.pdf,1,1129,1358,2487
TAXI_2023.pdf,2,1129,943,2072
TARA_2022.pdf,1,1129,1006,2135
TARA_2022.pdf,2,1129,1041,2170
TAYS_2022.pdf,1,1129,1339,2468
TAYS_2022.pdf,2,1129,917,2046
TBLA_2022.pdf,1,1129,935,2064
TBLA_2024.pdf,1,1129,941,2070
TBLA_2023.pdf,1,1129,939,2068
TBMS_2022.pdf,1,1129,521,1650
TBMS_2022.pdf,2,1129,750,1879
TBMS_2023.pdf,1,1129,590,1719
TBMS_2023.pdf,2,1129,848,1977
TBMS_2024.pdf,1,1129,518,1647
TBMS_2024.pdf,2,1129,848,1977
TCPI_2022.pdf,1,1129,703,1832
TCID_2023.pdf,1,1129,943,2072
TCID_2023.pdf,2,1129,715,1844
TCPI_2023.pdf,1,1129,668,1797
TEBE_2023.pdf,1,1129,955,2084
TDPM_2022.pdf,1,1129,1103,2232
TCID_2024.pdf,1,1129,1804,2933
TCID_2024.pdf,2,1129,1451,2580
TFAS_2024.pdf,1,1129,874,2003
TFAS_2024.pdf,2,1129,993,2122
TEBE_2024.pdf,1,1129,972,2101
TEBE_2024.pdf,2,1129,1042,2171
TELE_2022.pdf,1,1129,1157,2286
TELE_2022.pdf,2,1129,1027,2156
TGKA_2022.pdf,1,1129,1019,2148
TGKA_2022.pdf,2,1129,1105,2234
TGKA_2022.pdf,3,1129,887,2016
TGKA_2024.pdf,1,1129,1063,2192
TGKA_2024.pdf,2,1129,822,1951
TGKA_2023.pdf,1,1129,1063,2192
TGKA_2023.pdf,2,1129,823,1952
TGRA_2022.pdf,1,1129,1068,2197
TGRA_2022.pdf,2,1129,928,2057
TIFA_2022.pdf,1,1129,912,2041
TIFA_2022.pdf,2,1129,1194,2323
TIFA_2023.pdf,1,1129,912,2041
TIFA_2023.pdf,2,1129,1079,2208
TGRA_2023.pdf,1,1129,1094,2223
TGRA_2023.pdf,2,1129,924,2053
TIFA_2024.pdf,1,1129,912,2041
TIFA_2024.pdf,2,1129,953,2082
TIRA_2022.pdf,1,1129,772,1901
TIRT_2022.pdf,1,1129,1002,2131
TIRT_2023.pdf,1,1129,885,2014
TINS_2024.pdf,1,1129,839,1968
TINS_2024.pdf,2,1129,741,1870
TIRT_2024.pdf,1,1129,939,2068
TKIM_2022.pdf,1,1129,848,1977
TKIM_2023.pdf,1,1129,861,1990
TINS_2023.pdf,1,1129,976,2105
TINS_2023.pdf,2,1129,963,2092
TINS_2023.pdf,3,1129,819,1948
TINS_2023.pdf,4,1129,900,2029
TKIM_2024.pdf,1,1129,848,1977
TMPO_2022.pdf,1,1129,988,2117
TMPO_2023.pdf,1,1129,2023,3152
TMPO_2024.pdf,1,1129,1849,2978
TNCA_2022.pdf,1,1129,852,1981
TLDN_2022.pdf,1,1129,555,1684
TLDN_2022.pdf,2,1129,684,1813
TLDN_2022.pdf,3,1129,713,1842
TLDN_2022.pdf,4,1129,585,1714
TOBA_2022.pdf,1,1129,586,1715
TOBA_2022.pdf,2,1129,801,1930
TNCA_2024.pdf,1,1129,607,1736
TNCA_2024.pdf,2,1129,652,1781
TNCA_2024.pdf,3,1129,576,1705
TOTL_2022.pdf,1,1129,1104,2233
TOTL_2022.pdf,2,1129,962,2091
TOTL_2022.pdf,3,1129,735,1864
TOTL_2023.pdf,1,1129,1100,2229
TOTL_2023.pdf,2,1129,1024,2153
TOTL_2023.pdf,3,1129,800,1929
TOTL_2024.pdf,1,1129,925,2054
TOTL_2024.pdf,2,1129,958,2087
TOSK_2024.pdf,1,1129,531,1660
TOSK_2024.pdf,2,1129,590,1719
TOSK_2024.pdf,3,1129,604,1733
TOSK_2024.pdf,4,1129,543,1672
TOSK_2024.pdf,5,1129,547,1676
TOYS_2022.pdf,1,1129,868,1997
TOTO_2022.pdf,1,1129,734,1863
TOTO_2022.pdf,2,1129,835,1964
TPMA_2023.pdf,1,1129,619,1748
TPIA_2023.pdf,1,1129,1004,2133
TPIA_2023.pdf,2,1129,1117,2246
TPIA_2024.pdf,1,1129,1249,2378
TPIA_2024.pdf,2,1129,990,2119
TPMA_2024.pdf,1,1129,1006,2135
TPMA_2024.pdf,2,1129,1023,2152
TRGU_2023.pdf,1,1129,1047,2176
TRGU_2024.pdf,1,1129,1048,2177
TRIM_2022.pdf,1,1129,651,1780
TRIM_2022.pdf,2,1129,879,2008
TRGU_2022.pdf,1,1129,1186,2315
TRGU_2022.pdf,2,1129,974,2103
TRIS_2023.pdf,1,1129,993,2122
TRIO_2022.pdf,1,1129,1074,2203
TRIO_2022.pdf,2,1129,963,2092
TRIO_2024.pdf,1,1129,889,2018
TRIO_2024.pdf,2,1129,1101,2230
TRIS_2024.pdf,1,1129,908,2037
TRIO_2023.pdf,1,1129,889,2018
TRIO_2023.pdf,2,1129,1114,2243
TRJA_2023.pdf,1,1129,988,2117
TRST_2022.pdf,1,1129,1003,2132
TRST_2022.pdf,2,1129,995,2124
TRJA_2024.pdf,1,1129,1043,2172
TRJA_2024.pdf,2,1129,719,1848
TRJA_2024.pdf,3,1129,928,2057
TRON_2023.pdf,1,1129,1249,2378
TRON_2023.pdf,2,1129,867,1996
TRON_2023.pdf,3,1129,851,1980
TRUE_2022.pdf,1,1129,828,1957
TRST_2023.pdf,1,1129,886,2015
TRON_2022.pdf,1,1129,967,2096
TRON_2022.pdf,2,1129,834,1963
TRON_2022.pdf,3,1129,776,1905
TRON_2022.pdf,4,1129,722,1851
TRUE_2023.pdf,1,1129,800,1929
TRUK_2023.pdf,1,1129,811,1940
TRUS_2023.pdf,1,1129,933,2062
TRUS_2023.pdf,2,1129,1012,2141
TSPC_2023.pdf,1,1129,1688,2817
TRUS_2022.pdf,1,1129,947,2076
TRUS_2022.pdf,2,1129,1020,2149
TRUS_2022.pdf,3,1129,807,1936
TUGU_2023.pdf,1,1129,943,2072
TSPC_2024.pdf,1,1129,1689,2818
TUGU_2022.pdf,1,1129,925,2054
TUGU_2024.pdf,1,1129,923,2052
UCID_2024.pdf,1,1129,870,1999
UANG_2024.pdf,1,1129,935,2064
UANG_2024.pdf,2,1129,1001,2130
UFOE_2022.pdf,1,1129,677,1806
TYRE_2024.pdf,1,1129,1936,3065
TYRE_2024.pdf,2,1129,2018,3147
TYRE_2023.pdf,1,1129,1096,2225
TYRE_2023.pdf,2,1129,1024,2153
TYRE_2023.pdf,3,1129,1059,2188
UDNG_2023.pdf,1,1129,1011,2140
UDNG_2023.pdf,2,1129,812,1941
UFOE_2023.pdf,1,1129,614,1743
UFOE_2024.pdf,1,1129,682,1811
UNSP_2022.pdf,1,1129,916,2045
UNIQ_2022.pdf,1,1129,930,2059
UNIQ_2022.pdf,2,1129,975,2104
UNIQ_2023.pdf,1,1129,910,2039
UNIQ_2023.pdf,2,1129,1216,2345
UNTD_2023.pdf,1,1129,911,2040
UNTD_2024.pdf,1,1129,911,2040
UNSP_2024.pdf,1,1129,838,1967
UNSP_2024.pdf,2,1129,745,1874
UNIQ_2024.pdf,1,1129,907,2036
UNIQ_2024.pdf,2,1129,1043,2172
UNIQ_2024.pdf,3,1129,934,2063
UNVR_2023.pdf,1,1129,923,2052
UNVR_2023.pdf,2,1129,1031,2160
URBN_2023.pdf,1,1129,937,2066
URBN_2022.pdf,1,1129,839,1968
URBN_2022.pdf,2,1129,997,2126
UNTR_2024.pdf,1,1129,1051,2180
UNTR_2024.pdf,2,1129,914,2043
UNTR_2024.pdf,3,1129,905,2034
UVCR_2024.pdf,1,1129,793,1922
VAST_2022.pdf,1,1129,875,2004
VICI_2022.pdf,1,1129,553,1682
VICI_2022.pdf,2,1129,902,2031
VINS_2023.pdf,1,1129,1165,2294
VINS_2023.pdf,2,1129,907,2036
VINS_2024.pdf,1,1129,742,1871
VINS_2024.pdf,2,1129,579,1708
VICO_2024.pdf,1,1129,775,1904
VICO_2024.pdf,2,1129,715,1844
VICO_2024.pdf,3,1129,666,1795
VISI_2024.pdf,1,1129,1125,2254
VISI_2024.pdf,2,1129,924,2053
VIVA_2023.pdf,1,1129,770,1899
VIVA_2023.pdf,2,1129,671,1800
VIVA_2024.pdf,1,1129,770,1899
VIVA_2024.pdf,2,1129,671,1800
VIVA_2022.pdf,1,1129,895,2024
VIVA_2022.pdf,2,1129,558,1687
VKTR_2023.pdf,1,1129,836,1965
VKTR_2024.pdf,1,1129,831,1960
VRNA_2022.pdf,1,1129,778,1907
VRNA_2022.pdf,2,1129,835,1964
VRNA_2023.pdf,1,1129,788,1917
VRNA_2023.pdf,2,1129,819,1948
VRNA_2024.pdf,1,1129,935,2064
VRNA_2024.pdf,2,1129,733,1862
VOKS_2023.pdf,1,1129,838,1967
VOKS_2023.pdf,2,1129,822,1951
VOKS_2023.pdf,3,1129,842,1971
VOKS_2023.pdf,4,1129,704,1833
VOKS_2023.pdf,5,1129,901,2030
VOKS_2024.pdf,1,1129,757,1886
VOKS_2024.pdf,2,1129,751,1880
VOKS_2024.pdf,3,1129,852,1981
VOKS_2024.pdf,4,1129,721,1850
VOKS_2024.pdf,5,1129,905,2034
VTNY_2023.pdf,1,1129,744,1873
VTNY_2023.pdf,2,1129,764,1893
VTNY_2022.pdf,1,1129,921,2050
VTNY_2022.pdf,2,1129,1000,2129
VTNY_2022.pdf,3,1129,896,2025
WAPO_2023.pdf,1,1129,1084,2213
WAPO_2023.pdf,2,1129,952,2081
WEGE_2022.pdf,1,1129,956,2085
WEGE_2023.pdf,1,1129,924,2053
WAPO_2024.pdf,1,1129,1101,2230
WAPO_2024.pdf,2,1129,891,2020
WEGE_2024.pdf,1,1129,876,2005
WEHA_2022.pdf,1,1129,993,2122
WEHA_2022.pdf,2,1129,938,2067
WGSH_2022.pdf,1,1129,985,2114
WGSH_2023.pdf,1,1129,986,2115
WEHA_2023.pdf,1,1129,990,2119
WEHA_2023.pdf,2,1129,942,2071
WICO_2022.pdf,1,1129,806,1935
WICO_2023.pdf,1,1129,946,2075
WGSH_2024.pdf,1,1129,1105,2234
WGSH_2024.pdf,2,1129,929,2058
WICO_2024.pdf,1,1129,970,2099
WICO_2024.pdf,2,1129,841,1970
WIIM_2022.pdf,1,1129,940,2069
WIIM_2022.pdf,2,1129,925,2054
WIFI_2022.pdf,1,1129,1007,2136
WIFI_2022.pdf,2,1129,1028,2157
WIFI_2022.pdf,3,1129,757,1886
WINE_2022.pdf,1,1129,699,1828
WIIM_2023.pdf,1,1129,901,2030
WIIM_2023.pdf,2,1129,1013,2142
WINE_2023.pdf,1,1129,702,1831
WINE_2024.pdf,1,1129,705,1834
WINR_2023.pdf,1,1129,757,1886
WIKA_2023.pdf,1,1129,1089,2218
WIKA_2023.pdf,2,1129,770,1899
WIKA_2023.pdf,3,1129,795,1924
WINR_2022.pdf,1,1129,856,1985
WINR_2024.pdf,1,1129,737,1866
WINS_2022.pdf,1,1129,1724,2853
WINS_2023.pdf,1,1129,1611,2740
WINS_2024.pdf,1,1129,769,1898
WINS_2024.pdf,2,1129,962,2091
WMPP_2022.pdf,1,1129,1100,2229
WMPP_2022.pdf,2,1129,1012,2141
WMPP_2023.pdf,1,1129,872,2001
WMUU_2023.pdf,1,1129,873,2002
WMPP_2024.pdf,1,1129,872,2001
WMPP_2024.pdf,2,1129,768,1897
WMUU_2024.pdf,1,1129,829,1958
WOOD_2022.pdf,1,1129,732,1861
WMUU_2022.pdf,1,1129,1114,2243
WMUU_2022.pdf,2,1129,1024,2153
WOWS_2022.pdf,1,1129,1002,2131
WTON_2022.pdf,1,1129,947,2076
WSBP_2022.pdf,1,1129,1226,2355
WTON_2024.pdf,1,1129,904,2033
WOWS_2024.pdf,1,1139,926,2065
WOWS_2024.pdf,2,1139,1009,2148
WOWS_2024.pdf,3,1139,927,2066
WTON_2023.pdf,1,1129,971,2100
WTON_2023.pdf,2,1129,1018,2147
YULE_2023.pdf,1,1117,951,2068
YULE_2023.pdf,2,1117,753,1870
YELO_2024.pdf,1,1129,970,2099
YELO_2024.pdf,2,1129,1181,2310
YPAS_2022.pdf,1,1129,958,2087
YPAS_2022.pdf,2,1129,1053,2182
YULE_2024.pdf,1,1129,941,2070
YULE_2024.pdf,2,1129,800,1929
ZATA_2023.pdf,1,1129,1016,2145
ZATA_2022.pdf,1,1129,1109,2238
ZINC_2022.pdf,1,1129,876,2005
ZBRA_2022.pdf,1,1129,1080,2209
ZBRA_2022.pdf,2,1129,1068,2197
ZATA_2024.pdf,1,1129,1014,2143
ZBRA_2023.pdf,1,1129,950,2079
ZBRA_2023.pdf,2,1129,1018,2147
ZINC_2023.pdf,1,1129,1699,2828
ZONE_2024.pdf,1,1129,1057,2186
ZONE_2024.pdf,2,1129,912,2041
ZYRX_2022.pdf,1,1129,933,2062
ZYRX_2022.pdf,2,1129,1061,2190
ZYRX_2022.pdf,3,1129,794,1923
INCF_2023.pdf,1,1129,1247,2376
INCO_2022.pdf,1,1129,940,2069
INCO_2022.pdf,2,1129,828,1957
INCO_2022.pdf,3,1129,680,1809
INCO_2022.pdf,4,1129,869,1998
INAF_2024.pdf,1,1129,821,1950
INAF_2024.pdf,2,1129,676,1805
INAF_2024.pdf,3,1129,652,1781
INAF_2024.pdf,4,1129,671,1800
INCO_2023.pdf,1,1129,1064,2193
INCO_2023.pdf,2,1129,895,2024
INCO_2023.pdf,3,1129,828,1957
INCO_2023.pdf,4,1129,601,1730
INDS_2024.pdf,1,1129,863,1992
INDY_2022.pdf,1,1129,1083,2212
INDS_2023.pdf,1,1129,979,2108
INDS_2023.pdf,2,1129,815,1944
INKP_2024.pdf,1,1129,893,2022
INPP_2022.pdf,1,1129,986,2115
INET_2023.pdf,1,1117,1029,2146
INET_2023.pdf,2,1129,1211,2340
INET_2023.pdf,3,1129,1012,2141
INPC_2022.pdf,1,1117,1214,2331
INPC_2022.pdf,2,1117,869,1986
INAF_2022.pdf,1,1129,699,1828
INAF_2022.pdf,2,1129,556,1685
INAF_2022.pdf,3,1129,724,1853
INAF_2022.pdf,4,1129,666,1795
INAF_2022.pdf,5,1129,920,2049
INAF_2022.pdf,6,1129,714,1843
INTA_2023.pdf,1,1129,1082,2211
INTD_2024.pdf,1,1129,994,2123
INTD_2024.pdf,2,1129,868,1997
INRU_2023.pdf,1,1129,2038,3167
INRU_2023.pdf,2,1129,1972,3101
IOTF_2023.pdf,1,1129,1013,2142
IOTF_2023.pdf,2,1129,882,2011
INRU_2024.pdf,1,1129,1721,2850
INRU_2024.pdf,2,1129,2210,3339
IPCC_2022.pdf,1,1129,590,1719
IPCC_2022.pdf,2,1129,703,1832
IPCC_2023.pdf,1,1129,530,1659
IPCC_2023.pdf,2,1129,623,1752
IOTF_2024.pdf,1,1129,1047,2176
IOTF_2024.pdf,2,1129,1257,2386
IPCM_2023.pdf,1,1129,567,1696
IPCM_2023.pdf,2,1129,840,1969
IRRA_2022.pdf,1,1129,768,1897
IPCC_2024.pdf,1,1129,590,1719
IPCC_2024.pdf,2,1129,643,1772
IPCM_2024.pdf,1,1129,617,1746
IPCM_2024.pdf,2,1129,895,2024
IRSX_2024.pdf,1,1129,1122,2251
IRSX_2024.pdf,2,1129,875,2004
ISEA_2024.pdf,1,1139,657,1796
ISEA_2024.pdf,2,1139,817,1956
ITMG_2023.pdf,1,1129,974,2103
ITMG_2023.pdf,2,1129,1035,2164
ITMG_2023.pdf,3,1129,694,1823
JARR_2022.pdf,1,1129,791,1920
ISSP_2024.pdf,1,1117,1353,2470
ISSP_2024.pdf,2,1117,913,2030
ISSP_2024.pdf,3,1117,960,2077
ISSP_2023.pdf,1,1117,1312,2429
ISSP_2023.pdf,2,1117,917,2034
ISSP_2023.pdf,3,1117,1100,2217
JAST_2024.pdf,1,1129,925,2054
JAST_2024.pdf,2,1129,913,2042
JATI_2023.pdf,1,1129,914,2043
JATI_2023.pdf,2,1129,888,2017
JAYA_2022.pdf,1,1129,1165,2294
JAYA_2022.pdf,2,1129,1022,2151
JAYA_2024.pdf,1,1129,1175,2304
JAYA_2024.pdf,2,1129,755,1884
JAYA_2024.pdf,3,1129,730,1859
JKSW_2024.pdf,1,1129,1164,2293
JKSW_2024.pdf,2,1129,880,2009
JTPE_2024.pdf,1,1129,584,1713
JPFA_2023.pdf,1,1129,802,1931
JPFA_2023.pdf,2,1129,883,2012
JPFA_2023.pdf,3,1129,785,1914
JPFA_2024.pdf,1,1129,805,1934
JPFA_2024.pdf,2,1129,844,1973
JPFA_2022.pdf,1,1129,903,2032
JPFA_2022.pdf,2,1129,928,2057
JPFA_2022.pdf,3,1129,873,2002
KAEF_2023.pdf,1,1129,686,1815
KAEF_2023.pdf,2,1129,970,2099
KAEF_2023.pdf,3,1129,626,1755
KARW_2024.pdf,1,1129,966,2095
KARW_2024.pdf,2,1129,870,1999
KBLI_2022.pdf,1,1129,1004,2133
KIAS_2024.pdf,1,1129,1010,2139
KIAS_2024.pdf,2,1129,864,1993
KIAS_2024.pdf,3,1129,791,1920
KETR_2022.pdf,1,1129,787,1916
KETR_2022.pdf,2,1129,650,1779
KETR_2022.pdf,3,1129,737,1866
KAEF_2024.pdf,1,1129,680,1809
KAEF_2024.pdf,2,1129,646,1775
KAEF_2024.pdf,3,1129,529,1658
KAEF_2024.pdf,4,1129,693,1822
KAEF_2024.pdf,5,1129,703,1832
KAEF_2024.pdf,6,1129,745,1874
KAEF_2022.pdf,1,1129,896,2025
KAEF_2022.pdf,2,1129,742,1871
KAEF_2022.pdf,3,1129,958,2087
KAEF_2022.pdf,4,1129,761,1890
KAEF_2022.pdf,5,1129,960,2089
KAEF_2022.pdf,6,1129,723,1852
KING_2022.pdf,1,1129,1002,2131
KING_2022.pdf,2,1129,1075,2204
KING_2022.pdf,3,1129,1175,2304
KING_2022.pdf,4,1129,1078,2207
KING_2023.pdf,1,1129,998,2127
KING_2023.pdf,2,1129,1048,2177
KING_2023.pdf,3,1129,1154,2283
KING_2023.pdf,4,1129,1141,2270
KING_2024.pdf,1,1129,996,2125
KING_2024.pdf,2,1129,1099,2228
KING_2024.pdf,3,1129,1346,2475
KING_2024.pdf,4,1129,1188,2317
KINO_2022.pdf,1,1129,736,1865
KINO_2022.pdf,2,1129,517,1646
KINO_2022.pdf,3,1129,821,1950
KINO_2022.pdf,4,1129,745,1874
KINO_2022.pdf,5,1129,830,1959
KIOS_2023.pdf,1,1129,1121,2250
KIOS_2023.pdf,2,1129,1053,2182
KIOS_2022.pdf,1,1129,1144,2273
KIOS_2022.pdf,2,1129,861,1990
KINO_2024.pdf,1,1129,743,1872
KINO_2024.pdf,2,1129,476,1605
KINO_2024.pdf,3,1129,690,1819
KINO_2023.pdf,1,1129,745,1874
KINO_2023.pdf,2,1129,481,1610
KINO_2023.pdf,3,1129,818,1947
KLBF_2023.pdf,1,1129,785,1914
KLBF_2023.pdf,2,1129,759,1888
KKGI_2024.pdf,1,1129,1288,2417
KKGI_2024.pdf,2,1129,1158,2287
KLBF_2022.pdf,1,1129,775,1904
KLBF_2022.pdf,2,1129,796,1925
KLBF_2024.pdf,1,1129,902,2031
KLBF_2024.pdf,2,1129,776,1905
KLIN_2022.pdf,1,1129,1116,2245
KLIN_2022.pdf,2,1129,1066,2195
KLIN_2023.pdf,1,1129,1107,2236
KLIN_2023.pdf,2,1129,1091,2220
KLIN_2024.pdf,1,1129,1108,2237
KLIN_2024.pdf,2,1129,1143,2272
KMTR_2022.pdf,1,1129,1079,2208
KMTR_2022.pdf,2,1129,1598,2727
KMTR_2022.pdf,3,1129,1039,2168
KMTR_2023.pdf,1,1129,1389,2518
KMTR_2023.pdf,2,1129,1018,2147
KMTR_2023.pdf,3,1129,952,2081
KMTR_2024.pdf,1,1129,1264,2393
KMTR_2024.pdf,2,1129,962,2091
KMTR_2024.pdf,3,1129,884,2013
KOKA_2023.pdf,1,1129,897,2026
KOKA_2023.pdf,2,1129,1021,2150
KOKA_2024.pdf,1,1129,992,2121
KOKA_2024.pdf,2,1129,742,1871
KONI_2023.pdf,1,1129,1090,2219
KONI_2023.pdf,2,1129,827,1956
KREN_2022.pdf,1,1129,729,1858
KSIX_2024.pdf,1,1129,906,2035
KREN_2023.pdf,1,1129,686,1815
KPIG_2023.pdf,1,1129,1308,2437
KPIG_2023.pdf,2,1129,916,2045
KPIG_2023.pdf,3,1129,1127,2256
KPIG_2024.pdf,1,1117,1445,2562
KPIG_2024.pdf,2,1117,1008,2125
KPIG_2024.pdf,3,1117,956,2073
KUAS_2022.pdf,1,1129,790,1919
KUAS_2022.pdf,2,1129,754,1883
KUAS_2023.pdf,1,1129,793,1922
KUAS_2023.pdf,2,1129,758,1887
KUAS_2024.pdf,1,1129,793,1922
KUAS_2024.pdf,2,1129,752,1881
LABA_2023.pdf,1,1129,622,1751
LAJU_2024.pdf,1,1129,792,1921
LEAD_2024.pdf,1,1129,641,1770
LEAD_2024.pdf,2,1129,825,1954
LIFE_2024.pdf,1,1129,518,1647
LIFE_2024.pdf,2,1129,781,1910
LEAD_2022.pdf,1,1129,574,1703
LEAD_2022.pdf,2,1129,786,1915
LEAD_2022.pdf,3,1129,711,1840
LMPI_2022.pdf,1,1129,598,1727
LMPI_2022.pdf,2,1129,689,1818
LMPI_2024.pdf,1,1129,990,2119
LMPI_2024.pdf,2,1129,801,1930
LPGI_2022.pdf,1,1129,920,2049
LPGI_2022.pdf,2,1129,1097,2226
LMPI_2023.pdf,1,1129,990,2119
LMPI_2023.pdf,2,1129,817,1946
LPIN_2023.pdf,1,1139,717,1856
LPIN_2024.pdf,1,1139,529,1668
LPIN_2024.pdf,2,1139,615,1754
LUCK_2022.pdf,1,1129,886,2015
LUCK_2022.pdf,2,1129,766,1895
LTLS_2024.pdf,1,1129,591,1720
LTLS_2024.pdf,2,1129,724,1853
LTLS_2024.pdf,3,1129,618,1747
LTLS_2023.pdf,1,1129,624,1753
LTLS_2023.pdf,2,1129,691,1820
LTLS_2023.pdf,3,1129,736,1865
LUCK_2023.pdf,1,1129,857,1986
LUCK_2023.pdf,2,1129,757,1886
LTLS_2022.pdf,1,1129,632,1761
LTLS_2022.pdf,2,1129,794,1923
LTLS_2022.pdf,3,1129,773,1902
LTLS_2022.pdf,4,1129,797,1926
LUCK_2024.pdf,1,1129,878,2007
LUCK_2024.pdf,2,1129,621,1750
LUCY_2023.pdf,1,1129,805,1934
MAHA_2024.pdf,1,1129,574,1703
MAHA_2024.pdf,2,1129,798,1927
LUCY_2024.pdf,1,1129,953,2082
LUCY_2024.pdf,2,1129,1280,2409
MAPA_2022.pdf,1,1129,825,1954
MAPA_2022.pdf,2,1129,985,2114
MANG_2024.pdf,1,1129,925,2054
MANG_2024.pdf,2,1129,801,1930
MANG_2024.pdf,3,1129,901,2030
MAPB_2022.pdf,1,1129,912,2041
MAPB_2022.pdf,2,1129,728,1857
MAPI_2022.pdf,1,1129,825,1954
MAPI_2022.pdf,2,1129,979,2108
MAPA_2024.pdf,1,1129,818,1947
MAPA_2024.pdf,2,1129,1023,2152
MBMA_2023.pdf,1,1129,888,2017
MBMA_2023.pdf,2,1129,891,2020
MBMA_2022.pdf,1,1129,1023,2152
MBMA_2022.pdf,2,1129,783,1912
MAYA_2024.pdf,1,1129,1123,2252
MAYA_2024.pdf,2,1129,1006,2135
MAYA_2024.pdf,3,1129,914,2043
MBTO_2023.pdf,1,1129,1072,2201
MARK_2024.pdf,1,1129,602,1731
MARK_2024.pdf,2,1129,627,1756
MARK_2024.pdf,3,1129,630,1759
MARK_2024.pdf,4,1129,675,1804
MBMA_2024.pdf,1,1129,1028,2157
MBMA_2024.pdf,2,1129,847,1976
MCAS_2022.pdf,1,1129,837,1966
MBTO_2024.pdf,1,1129,964,2093
MCOR_2022.pdf,1,1129,867,1996
MCOR_2022.pdf,2,1129,749,1878
MCOR_2023.pdf,1,1129,869,1998
MCOR_2023.pdf,2,1129,666,1795
MCOR_2024.pdf,1,1129,517,1646
MCOR_2024.pdf,2,1129,610,1739
MCOL_2022.pdf,1,1129,797,1926
MCOL_2022.pdf,2,1129,708,1837
MCOL_2022.pdf,3,1129,807,1936
MDKA_2022.pdf,1,1129,1018,2147
MDIY_2024.pdf,1,1129,833,1962
MDIY_2024.pdf,2,1129,859,1988
MDKA_2023.pdf,1,1129,1014,2143
MDKA_2023.pdf,2,1129,906,2035
MDLN_2022.pdf,1,1129,1298,2427
MDLN_2023.pdf,1,1129,887,2016
MDLN_2024.pdf,1,1129,884,2013
MDKA_2024.pdf,1,1129,773,1902
MDKA_2024.pdf,2,1129,822,1951
MDKA_2024.pdf,3,1129,861,1990
MDLA_2024.pdf,1,1129,798,1927
MDLA_2024.pdf,2,1129,763,1892
MDLA_2024.pdf,3,1129,463,1592
MDRN_2024.pdf,1,1129,1006,2135
MENN_2024.pdf,1,1129,818,1947
MERK_2022.pdf,1,1129,897,2026
MERK_2022.pdf,2,1129,1019,2148
MEDC_2024.pdf,1,1129,663,1792
MEDC_2024.pdf,2,1129,634,1763
MEDC_2024.pdf,3,1129,529,1658
MEDC_2023.pdf,1,1129,599,1728
MEDC_2023.pdf,2,1129,709,1838
MEDC_2023.pdf,3,1129,768,1897
MEDC_2023.pdf,4,1129,668,1797
MEDC_2023.pdf,5,1129,834,1963
MGNA_2024.pdf,1,1139,666,1805
MFIN_2024.pdf,1,1129,1547,2676
MGLV_2022.pdf,1,1129,985,2114
META_2024.pdf,1,1129,640,1769
META_2024.pdf,2,1129,850,1979
MIDI_2024.pdf,1,1129,644,1773
MIDI_2024.pdf,2,1129,748,1877
